id_calle,orden_carga,nombre_calle,observacion_calle
1789,1992,Calle 1992,"Chacras - ""Faldeo Cerro"" - Entre Mzos. 283 Y 284"
1790,1993,Calle 1993,"Chacras - ""Faldeo Cerro"" - Entre Mzo. 283 Y Mzas. 252 Y 253"
1791,1994,"Genta , Francisco",Gasoducto
1792,1995,Calle 1995,Padre Juan Corti - Sudeste Mza. 67
1793,1996,Calle 1996,Ara San Juan - Este Mzas. 312 Y 313
1794,1997,Calle 1997,Ara San Juan - Sudeste Mza. 306
1795,1998,Calle 1998,Ciudadela - Sudeste Mza. 96
1796,1999,Calle 1999,Ara San Juan - Entre Mzas. 263 Y 267
1797,2000,Calle 2000,Prospero Palazzo - Sur Parcela 20
1798,2001,Nueva York,Laprida
1799,2002,Rio de Janeiro,Laprida
1800,2003,Caracas,Laprida
1801,2004,Mejico,Laprida
1802,2005,Santiago,Laprida
1803,2006,Honduras,Laprida
1804,2007,Nicaragua,Laprida
1805,2008,La Habana,Laprida
1806,2009,Costa Rica,Laprida
1807,2010,Paysandu,Laprida
1808,2011,Cuzco,Laprida
1809,2012,Acapulco,Laprida
1810,2013,Sucre,Laprida
1811,2014,Jamaica,Laprida
1812,2015,Valparaiso,Laprida
1813,2016,Managua,Laprida
1814,2017,Peru,Laprida
1815,2018,El Salvador,Laprida
1816,2019,Ecuador,Laprida
1817,2020,Madrid,Laprida
1818,2021,Haiti,Laprida
1819,2022,Guatemala,Laprida
1820,2023,Bahia,Laprida
1821,2024,Panama,Laprida
1822,2025,Colombia,Laprida
1823,2026,Quito,Laprida
1824,2027,Montevideo,Laprida
1825,2028,Paraguay,Laprida
1826,2029,Republica Dominicana,Laprida
1827,2030,Cadiz,Laprida
1828,2031,La Paz,Laprida
1829,2032,Martinica,Laprida
1830,2033,Brasilia,Laprida
1831,2034,Alaska,Laprida
1832,2035,Lima,Laprida
1833,2036,Bogota,Laprida
1834,2037,Antofagasta,Laprida
1835,2038,Cuba,Laprida
1836,2039,Washington,Laprida
1837,2040,Otawa,Laprida
1838,2041,Potosi,Laprida
1839,2042,Chuquisaca,Laprida
1840,2043,Cali,Laprida
1841,2044,"Navarro , Dionisio Estanislao",Laprida
1842,2045,Tinogasta,Laprida
1843,2046,"Troncoso , Jorge",Laprida
1844,2047,"Peralta , Horacio",Laprida
1845,2048,Pasaje Peatonal 2048,Laprida - Mza. 51
1846,2049,Pasaje 2049,Laprida - Entre Mzas. 64 Y 65
1847,2050,"Matias , Jesus",Laprida
1848,2051,"Perea , Domingo",Laprida
1849,2052,"Ivanovich , Saberio",Laprida
1850,2053,"Koening , Ignacio",Laprida
1851,2054,Calle 2054,Laprida - Este Mza. 98
1852,2055,Calle 2055,Laprida - Este 93
1853,2056,Calle 2056,Laprida - Entre Mzas. 9 Y 77 (Pcia.)
1854,2057,Pasaje Peatonal 2057,Laprida - Entre Mzas. 57 Y 61
1855,2201,"Pozas , Juan",Saavedra
1856,2202,El Amancay,Saavedra
1857,2203,Los Alamos,Saavedra
1858,2204,Los Alerces,Saavedra
1859,2205,El Ombu,Saavedra
1860,2206,Rauli,Saavedra
1861,2207,Las Araucarias,Saavedra
1862,2208,Las Acacias,Saavedra
1863,2209,Los Ceibos,Saavedra
1864,2210,El Algarrobo,Saavedra
1865,2211,Los Cedros,Saavedra
1866,2212,Los Aromos,Saavedra
1867,2213,Del Pinar,Saavedra
1868,2214,Los Robles,Saavedra
1869,2215,Los Rosales,Saavedra
1870,2216,Los Tamariscos,Saavedra
1871,2217,Los Sauces,Saavedra
1872,2218,Las Lengas,Saavedra
1873,2219,Los Ñires,Saavedra - Nuestra Señora de La Divina Providencia
1874,2220,"Almiron , Jose Sixto",Saavedra
1875,2221,Calle 2221,Saavedra - Norte Mza. 35
1876,2222,Calle 2222,Saavedra - Sur Parcela 11 Y Mza. 66
1877,2223,Calle 2223,"Saavedra - Entre Mzas. 63, 64, 65 Y 66"
1878,2224,Calle 2224,Saavedra - Norte Mzas. 63 A 65
1879,2225,"Arienti , Fabian",Saavedra
1880,2226,Calle 2226,Saavedra - Entre Mzas. 65 Y 64
1881,2227,Calle 2227,Saavedra - Entre Mzas. 64 Y 63
1882,2228,Calle 2228,Saavedra - Este Mza. 63
1883,2229,Calle 2229,Saavedra - Entre Mzas. 36 Y 35
1884,2230,Calle 2230,Saavedra - Mza. 35
1885,2231,"Esteban , Alfonso",Saavedra
1886,2232,Calle 2232,Saavedra - Entre Mzas. 69 Y 74
1887,2233,Calle 2233,Saavedra - Entre Mza. 69 Y Mzo. 71
1888,2234,Calle 2234,Saavedra - Este Mza. 180
1889,2235,Calle 2235,Saavedra - Entre Mzas. 179 Y 180
1890,2236,Pasaje Peatonal 2236,Saavedra - Entre Parcelas 104 A 109
1891,2237,Pasaje Peatonal 2237,Saavedra - Entre Mzas. 121 Y 144
1892,2238,Calle 2238,Saavedra - Entre Mzas. 36 Y 37
1893,2239,Pasaje 2239,Saavedra - Entre Mzas. 32 Y 33
1894,2240,Calle 2240,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1895,2241,Calle 2241,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1896,2242,Calle 2242,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1897,2243,Calle 2243,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1898,2244,Calle 2244,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1899,2245,Calle 2245,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1900,2246,Calle 2246,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1901,2247,Calle 2247,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1902,2248,Calle 2248,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1903,2249,Calle 2249,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1904,2250,Calle 2250,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1905,2251,Calle 2251,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1906,2252,Calle 2252,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1907,2253,Calle 2253,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1908,2254,Calle 2254,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1909,2255,Calle 2255,"Chacras - ""Ampliación Urbana - Planicie del Cerro"""
1910,2301,"Maiz , Alejandro",Don Bosco
1911,2302,"Adaraz , Juan Jose Teniente",Don Bosco
1912,2303,"Bordon , Hector R. Soldado",Don Bosco
1913,2304,"Santos Discepolo , Enrique",Don Bosco
1914,2305,"Girondo , Oliverio",Don Bosco
1915,2306,"Gonzalez Tunon , Raul",Don Bosco
1916,2307,"Borsella , Donald",Don Bosco
1917,2308,"Ruiz Guiñazu , Luis",Don Bosco
1918,2309,Cardenal Sammore,Standard Norte
1919,2310,"Lamarque , Antonio",Don Bosco
1920,2311,"Larreguy , Guillermo",Don Bosco
1921,2312,"Hernandez , Felicidad",Don Bosco
1922,2313,"Moreno , Julio",Don Bosco
1923,2314,"Carles , Fernando General",Don Bosco
1924,2315,"Gimenez , Miguel A. Teniente",Don Bosco
1925,2316,"Irbalucea , Jorge R. Teniente",Don Bosco
1926,2317,"Franzoni , Oreste",Don Bosco
1927,2318,"Ardiles , Jose L. 1º Teniente",Don Bosco
1928,2319,"Montaño , Agustin Cabo 1º",Don Bosco
1929,2320,"Varas , Hector H. Cabo 1º",Don Bosco
1930,2321,"Sosa Toledo , Juana Doña",Don Bosco
1931,2322,"Castillo , Carlos Teneinte",Don Bosco
1932,2323,"Alam , Jose",Don Bosco
1933,2324,"Pichl , Diego",Don Bosco
1934,2325,"Costa , Manuel",Don Bosco
1935,2326,"Baños , Jose M.",Don Bosco
1936,2327,"Raggio , Armando General",Don Bosco
1937,2328,"Luna , Mario Soldado",Don Bosco
1938,2329,"Vazquez , Alfredo J. Alferez",Don Bosco
1939,2330,"Aguirre , Hector W. Soldado",Don Bosco
1940,2331,"Carrizo , Miguel A. Cabo 1º",Don Bosco
1941,2332,"Lastra , Julio J. Suboficial Principal",Don Bosco
1942,2333,"Marizza , Guido A. Suboficial Auxiliar",Don Bosco
1943,2334,"Jukic , Daniel A. Teniente",Don Bosco
1944,2335,Base Sobral,Don Bosco
1945,2336,Base Matienzo,Don Bosco
1946,2337,Base Teniente Camara,Don Bosco
1947,2338,Base Melchior,Don Bosco
1948,2339,Base Irizar,Don Bosco
1949,2340,Base General Belgrano,Don Bosco
1950,2341,Base Esperanza,Don Bosco
1951,2342,Base Decepcion,Don Bosco
1952,2343,Base Almirante Brown,Don Bosco
1953,2344,Base Marambio,Don Bosco
1954,2345,Base Petrel,Don Bosco
1955,2346,Gaucho Rivero,Don Bosco
1956,2347,"Dell'oro , Italo",Don Bosco - Standard Sur
1957,2348,"Señior , Eduardo P. Ingeniero",Standard Sur
1958,2349,"Cosandier , Roger E. Ingeniero",Standard Sur
1959,2350,"Pratt , Miguel",Standard Sur
1960,2351,"Bruno , Reynaldo",Standard Sur
1961,2352,"Moll de Milton , Sofia",Standard Sur
1962,2353,"Nicolau , Cristo",Standard Sur
1963,2354,"Sousa Parreira , Jose De",Standard Sur
1964,2355,"Perez , Serafin",Standard Sur
1965,2356,"Viegas , Americo",Standard Sur
1966,2357,"Petroff , Teodoro",Standard Sur
1967,2358,"Strasser , Hugo J. Ingeniero",Standard Sur
1968,2359,"Rios , Manuel Raul",Standard Sur
1969,2360,8 de Diciembre,Standard Norte - Gobernador Fontana
1970,2361,"Quiroga , Juan Facundo",Standard Norte
1971,2362,"Pacheco , Alberto",Standard Norte
1972,2363,"Saufal , Federico Ingeniero",Standard Norte
1973,2364,"Pozzi , Eulogio",Standard Norte
1974,2365,"Fernandez , Odilio",Standard Sur
1975,2366,"Mujica Lainez , Manuel",Standard Norte
1976,2367,30 de Octubre,Standard Norte
1977,2368,"Zuñiga , Ignacio",Standard Norte
1978,2369,"Encina , Roque Raul Doctor",Standard Norte
1979,2370,"Rivadavia , Martin Comodoro",Gobernador Fontana - Standard Norte
1980,2371,Punta Borjas,Gobernador Fontana
1981,2372,"Murga , Julian",Gobernador Fontana
1982,2373,"Darwin , Carlos",Gobernador Fontana
1983,2374,"Escalante , Wenceslao",Gobernador Fontana
1984,2375,"Hermite , Enrique",Gobernador Fontana
1985,2376,"Krause , Julio Ingeniero",Gobernador Fontana
1986,2377,"Melzi , Calixto",Gobernador Fontana
1987,2378,"Pietrobelli , Francisco",Gobernador Fontana
1988,2379,"Alcazaba , Simon De",Gobernador Fontana
1989,2380,"Calatrava , Francisco",Don Bosco
1990,2381,"Dahinten , Claus Doctor",Don Bosco
1991,2382,"Morales , Leopoldo",Don Bosco
1992,2383,"Contreras , Gustavo Bombero",Don Bosco
1993,2384,"Pigafetta , Francisco Antonio",Gobernador Fontana
1994,2385,Padre Arcemo Guerra,Don Bosco
1995,2386,Laguna Blanca,Standard Norte
1996,2387,Bosques Petrificados,Standard Norte
1997,2388,Iguazu,Standard Norte
1998,2389,Los Glaciares,Standard Norte
1999,2390,Los Arrayanes,Standard Norte
2000,2391,El Palmar,Standard Norte
2001,2392,Nahuel Huapi,Standard Norte
2002,2393,"Reales , Margarita del Carmen",Gobernador Fontana - Standard Norte
2003,2394,"Ramos , Cristobal",Don Bosco
2004,2395,"San Pedro , Damian",Don Bosco
2005,2396,"Mandarano , Ameli Concepcion",Don Bosco
2006,2397,Calle 2397,Don Bosco - Sector 21 - Entre Mzas. 26 Y 27
2007,2398,"Ureña , Raul",Don Bosco
2008,2399,"Montoya Rodriguez , Manuel",Don Bosco
2009,2400,"Mitrovich , Simon",Don Bosco
2010,2401,"Carballo , Baldomero",Don Bosco
2011,2402,Calle 2402,Don Bosco - Sector 21 - Entre Mzas. 6 Y 7
2012,2403,Calle 2403,Don Bosco - Sector 21 - Entre Mzas. 7 Y 8
2013,2404,Calle 2404,Don Bosco - Sector 21 - Entre Mzas. 8 Y 72
2014,2405,"Orakowski , Estanislao",Don Bosco
2015,2406,Calle 2406,Don Bosco - Sector 21 - Entre Mzas. 1 Y 2
2016,2407,"Garcia , Nicolas Daniel",Don Bosco
2017,2408,Calle 2408,Don Bosco - Sector 21 - Entre Mzas. 5 Y 6
2018,2409,"Perez , Raul Esteban",Don Bosco
2019,2410,"Cherenichenko , Nicolas",Don Bosco
2020,2411,"Chaparro , Domingo",Don Bosco
2021,2412,"Ramos Cortes , Antonio",Don Bosco
2022,2413,"Leonori , Miguel",Don Bosco
2023,2414,"Barros , Osvaldo Concejal",Don Bosco
2024,2415,"Ivanovich , Emilio",Don Bosco
2025,2416,"Burazer , Petar",Don Bosco
2026,2417,Calle 2417,Don Bosco - Sector 13 - Este Mza. 10
2027,2418,"Viegas , Jose",Don Bosco
2028,2419,"Behr , Jose Augusto",Don Bosco
2029,2420,"Segnini , Juan Bautista",Don Bosco
2030,2421,"Teschuk , Miguel Vladimiro",Don Bosco
2031,2422,"Siddi , Giovanni",Don Bosco
2032,2423,"Villafañe , Gregorio",Don Bosco
2033,2424,"Avicich , Iso",Don Bosco
2034,2425,"Lopez , Jose Fenoy",Don Bosco
2035,2426,Pehuen,Standard Norte
2036,2427,El Condor,Standard Norte
2037,2428,Los Coihues,Standard Norte
2038,2429,"Rodriguez , Luis Alberto",Gobernador Fontana
2039,2430,Calle 2430,Gobernador Fontana - Mza. 38 Y 39
2040,2431,"Gonzalez , Juan Bombero",Don Bosco
2041,2432,"Sadowski , Estanislao",Don Bosco
2042,2433,"Garcia , Rodolfo",Don Bosco - Standard Norte
2043,2434,"Lisazu , Rafael Andres Cabo 1º",Don Bosco
2044,2435,"Gubicz , Juan",Don Bosco
2045,2436,"Gonzalez , Baltazar Sargento",Don Bosco
2046,2437,"Pacheco , Francisco",Standard Norte - Don Bosco
2047,2438,Calle 2438,Don Bosco - Sector 22 - Noreste Mzas. 1 A 9
2048,2439,"Frydlewics , Casimiro",Standard Sur - Gobernador Fontana
2049,2440,"Hughes de Chain , Doris",Don Bosco
2050,2441,"Martins Viegas , Ricardo",Don Bosco
2051,2442,"Zacharco , Eugenio",Don Bosco
2052,2443,"Pylypczuck , Juan",Don Bosco
2053,2444,"Frkovic , Jose",Don Bosco
2054,2445,"Rosas Martins , Buenaventura",Don Bosco
2055,2446,Calle 2446,Don Bosco - Entre Mza. 2 Y 3
2056,2447,Calle 2447,Don Bosco - Norte Mza. 2
2057,2448,"Zupanovic , Benedicto",Don Bosco
2058,2449,"Peric , Hector Raul",Don Bosco
2059,2450,"Barrera , Rita",Don Bosco
2060,2451,Padre Demofilo Fernandez,Don Bosco
2061,2452,"Lopez , Aniceto Enfermero",Don Bosco
2062,2453,"Michaud , Emilio Doctor",Don Bosco
2063,2454,"Zobenir , Aburto",Don Bosco
2064,2455,Aoniken,Standard Norte
2065,2456,Foye,Standard Norte
2066,2457,Los Huemules,Standard Norte
2067,2458,Llao Llao,Standard Norte
2068,2459,Copihue,Standard Norte
2069,2460,Las Maras,Standard Norte
2070,2461,Pircum,Standard Norte
2071,2462,El Coiron,Standard Norte
2072,2463,Kintral,Standard Norte
2073,2464,Neneo,Standard Norte
2074,2465,Calle 2465,Standard Norte - Entre Mzas. 93 Y 95
2075,2466,Calle 2466,Standard Norte - Sudoeste Mzas. 94 A 96
2076,2467,Calle 2467,Standard Norte - Sudoeste Mza. 101
2077,2468,Calle 2468,Gobernador Fontana - Entre Mzas. 98 Y 100
2078,2469,"Budimir , Esteban",Don Bosco
2079,2470,Pasaje 2470,"Don Bosco - Norte Mza. 92-A - ""Quintas"""
2080,2471,Pasaje 2471,Don Bosco - Mzo. 86
2081,2472,"Fernandez , Jose ""Fernandito""",Don Bosco
2082,2473,Calle 2473,Don Bosco - Entre Mzo. 17 Y Mza. 130 - (Circ. 4 - Sector 9)
2083,2474,Calle 2474,Don Bosco - Sudoeste Mza. 130 - (Circ. 4 - Sector 9)
2084,2475,"Castro , Hilda Estela",Standard Sur
2085,2476,"Guillen , Luis",Standard Norte
2086,2477,Calle 2477,"Don Bosco - Norte Mza. 131 Y 132 - C.4 , S.9"
2087,2478,Calle 2478,"Don Bosco - Sudoeste Mza. 131 - C.4 , S.9"
2088,2479,Calle 2479,"Don Bosco - Entre Mza. 131 Y 132 - C.4 , S.9"
2089,2480,Calle 2480,"Don Bosco - Sudoeste Mza. 132 - C.4 , S.9"
2090,2481,Calle 2481,"Don Bosco - Sudeste Mza. 132 - C.4 , S.9"
2091,2482,Departamento Gaiman,Don Bosco
2092,2483,Departamento LanguiñEo,Don Bosco
2093,2484,Sierra Rosada,Don Bosco
2094,2485,Departamento Paso De Indios,Don Bosco
2095,2486,"De Sousa , Bento Silvestre",Don Bosco
2096,2487,"Viegas Valagao , Francisco",Don Bosco
2097,2488,"Nassi , Alfredo",Don Bosco
2098,2489,"Vidal , Jose",Don Bosco
2099,2490,"Ciria , Irene",Don Bosco
2100,2491,"Calandra , Aurelio",Don Bosco
2101,2492,"Haro , Margarita",Don Bosco
2102,2493,Departamento Futaleufu,Don Bosco
2103,2494,Departamento Martires,Don Bosco
2104,2495,Departamento Biedma,Don Bosco
2105,2496,"Gago , Joaquin Matias",Don Bosco
2106,2497,Calle 2497,Don Bosco - Entre Mzas. 127 Y 128
2107,2498,Calle 2498,Don Bosco - Sudeste Mzas. 189 A 191
2108,2499,Calle 2499,Don Bosco - Noreste Mza. 191
2109,2500,Calle 2500,Standard Sur - Oeste Mza. 2 (Ahora 54)
2110,2501,Lago Buenos Aires,Diadema Argentina
2111,2502,Lago Puelo,Diadema Argentina
2112,2503,Lago Quiroga,Diadema Argentina
2113,2504,Lago Futalaufquen,Diadema Argentina
2114,2505,Lago Belgrano,Diadema Argentina
2115,2506,Lago Posadas,Diadema Argentina
2116,2507,Lago San Martin,Diadema Argentina
2117,2508,Lago Mascardi,Diadema Argentina
2118,2509,Lago Argentino,Diadema Argentina
2119,2510,Lago Cisne,Diadema Argentina
2120,2511,Lago Viedma,Diadema Argentina
2121,2512,Lago Pueyrredon,Diadema Argentina
2122,2513,Lago Lacar,Diadema Argentina
2123,2514,Lago Vintter,Diadema Argentina
2124,2515,Lago Colhue Huapi,Diadema Argentina
2125,2516,Lago Ghio,Diadema Argentina
2126,2517,Lago Rivadavia,Diadema Argentina
2127,2518,Lago Cardiel,Diadema Argentina
2128,2519,Lago Musters,Diadema Argentina
2129,2520,Lago Epuyen,Diadema Argentina
2130,2521,Lago Fagnano,Diadema Argentina
2131,2522,Lago Rico,Diadema Argentina
2132,2523,Arroyo Esquel,Diadema Argentina
2133,2524,Rio Hielo,Diadema Argentina
2134,2525,Rio Lepa,Diadema Argentina
2135,2526,Rio Carrenleufu,Diadema Argentina
2136,2527,Rio Grande,Diadema Argentina
2137,2528,Rio Gallegos,Diadema Argentina
2138,2529,Rio Deseado,Diadema Argentina
2139,2530,Rio Arrayanes,Diadema Argentina
2140,2531,Rio Turbio,Diadema Argentina
2141,2532,Rio Corcovado,Diadema Argentina
2142,2533,Rio Senguer,Diadema Argentina
2143,2534,Rio Pinturas,Diadema Argentina
2144,2535,Rio Chico,Diadema Argentina
2145,2536,Rio Azul,Diadema Argentina
2146,2537,Rio Frey,Diadema Argentina
2147,2538,Rio Negro,Diadema Argentina
2148,2539,Rio La Plata,Diadema Argentina
2149,2540,Rio Percy,Diadema Argentina
2150,2541,Rio Chubut,Diadema Argentina
2151,2542,Rio Limay,Diadema Argentina
2152,2543,Rio Colorado,Diadema Argentina
2153,2544,Rio Corintos,Diadema Argentina
2154,2545,Rio Coyle,Diadema Argentina
2155,2546,Rio Santa Cruz,Diadema Argentina
2156,2547,Rio Alerces,Diadema Argentina
2157,2548,Rio Barrancas,Diadema Argentina
2158,2549,Lago Fontana,Diadema Argentina
2159,2550,Calle 2550,Diadema Argentina - Mza. 42 Y 43
2160,2551,Calle 2551,Diadema Argentina - Mza. 41 Y 42
2161,2552,Calle 2552,Diadema Argentina - Entre Mza. 70 Y 71
2162,2553,Santa Teresa de Avila,Diadema Argentina
2163,2554,Calle 2554,Acceso Noroeste 4 - Entre Mzas. 43 Y 44
2164,2555,Calle 2555,Acceso Noroeste 4 - Entre Mzas. 42 Y 43
2165,2556,Calle 2556,Acceso Noroeste 4 - Entre Mzas. 41 Y 42
2166,2557,Calle 2557,Acceso Noroeste 4 - Entre Mzas. 40 Y 41
2167,2558,Calle 2558,Acceso Noroeste 4 - Entre Mzas. 39 Y 40
2168,2559,Calle 2559,"Acceso Noroeste 4 - Entre Mzas. 45, 51 Y 46, 52"
2169,2560,Calle 2560,Acceso Noroeste 4 - Noreste Mza. 36
2170,2561,Calle 2561,Acceso Noroeste 4 - Noreste Mzas. 33 A 38
2171,2562,Calle 2562,Acceso Noroeste 4 - Entre Mzas. 45 A 52
2172,2563,Calle 2563,Acceso Noroeste 4 - Noroeste Mza. 45
2173,2564,Calle 2564,Acceso Noroeste 4 - Sur Mzas. 51 Y 52
2174,2601,"Dentino , Oscar",Manantial Rosales
2175,2602,"Morales , Eduardo",Manantial Rosales
2176,2603,"Do Brito , Jose",Manantial Rosales
2177,2604,"Blachakis , Jorge",Manantial Rosales
2178,2605,"Frydlewics , Mieczyslaw",Manantial Rosales
2179,2606,"Aleman , Juana",Manantial Rosales
2180,2607,"Avila , Jose",Manantial Rosales
2181,2608,"Ulloa , Raul",Manantial Rosales
2182,2609,"Andrade , Ana",Manantial Rosales
2183,2610,"Alvarado , Jose",Manantial Rosales
2184,2611,"Zerbo , Pedro",Manantial Rosales
2185,2612,"Dias , Antonio",Manantial Rosales
2186,2613,"Morales , Atilio",Manantial Rosales
2187,2614,"Norte , Manuel",Manantial Rosales
2188,2615,"Pino , Guillermo",Manantial Rosales
2189,2616,"Aguilar , Ana",Manantial Rosales
2190,2617,"Almonacid , Braulio",Manantial Rosales
2191,2618,"Lopez , Antonio",Manantial Rosales
2192,2619,"Cardenas , Pedro",Manantial Rosales
2193,2620,"Aguilar , Guillermo",Manantial Rosales
2194,2621,"Rios , Lizardo",Manantial Rosales
2195,2622,"Perez , Serafin",Manantial Rosales
2196,2623,Calle 2623,Manantial Rosales - Noreste Fracción 1
2197,2624,Calle 2624,Manantial Rosales - Sudeste Mza. 2
2198,2625,Calle 2625,Manantial Rosales - Sur Mza. 63
2199,2626,Calle 2626,Manantial Rosales - Entre Fracción 4 Y Mza. 65
2200,2627,Calle 2627,Manantial Rosales - Entre Mzas. 19 Y 66
2201,2628,Calle 2628,Manantial Rosales - Noroeste Mza. 66
2202,2629,Calle 2629,Manantial Rosales - Este Mza. 67
2203,2630,Calle 2630,Manantial Rosales - Sur Mza. 70
2204,2631,Calle 2631,Manantial Rosales - Norte Mza. 70
2205,2632,Calle 2632,Manantial Rosales - Este Mza. 70
2206,2633,Calle 2633,Manantial Rosales - Oeste Mza. 70
2207,2634,Calle 2634,Manantial Rosales - Noreste Mza. 58
2208,2635,Calle 2635,Manantial Rosales - Noroeste Mza. 58
2209,2636,Calle 2636,Manantial Rosales - Sudoeste Mza. 58
2210,2637,Calle 2637,Sarmiento - Entre Mzo. 147 Y Mza. 21
2211,2638,Calle 2638,Sarmiento - Norte Mzo. 147
2212,2639,Calle 2639,Sarmiento - Sur Mzas. 148 Y 149
2213,2640,Calle 2640,Sarmiento - Entre Mzas. 76 Y 148
2214,2641,Calle 2641,"Sarmiento - Oeste Mzas. 75, 76 Y 148"
2215,2642,"Solevski , Santos",Nicolas Rodriguez Peña
2216,2643,Calle 2643,Nicolas Rodriguez Peña - Suroeste Mza. 142
2217,2644,Calle 2644,Nicolas Rodriguez Peña - Norte Parc. 10 Y 12 - Mzo. 145
2218,2645,Calle 2645,Manantial Rosales - Este Mzo. 71
2219,2646,Calle 2646,Sarmiento - Entre Mzas. 155 Y 154
2220,2647,Calle 2647,Sarmiento - Entre Mzas. 154 Y 153
2221,2648,Calle 2648,Sarmiento - Oeste Mzas. 152 A 154
2222,2649,Calle 2649,Sarmiento - Este Mzas. 152 A 154
2223,2650,Camino de La Virgen del Valle,Laprida -Manantial Rosales -Sarmiento -Güemes -J.J. Castelli
2224,2651,Calle 2651,Nicolas Rodriguez Peña - Entre Mzas. 224 A 227
2225,2652,Calle 2652,Nicolas Rodriguez Peña - Entre Mzas. 225 Y 226
2226,2653,Calle 2653,Nicolas Rodriguez Peña - Oeste Mzas. 224 Y 225
2227,2654,Calle 2654,Nicolas Rodriguez Peña - Norte Mza. 225
2228,2655,Pasaje 2655,"Nicolas Rodriguez Peña - Entre Mzas. 227, 69 Y 228, 70"
2229,2656,Calle 2656,Manantial Rosales - Oeste Mza. 72
2230,2657,Calle 2657,Manantial Rosales - Entre Mzas. 72 Y 73
2231,2658,Calle 2658,Manantial Rosales - Entre Mzas. 73 Y 74
2232,2659,Calle 2659,Manantial Rosales - Oeste Mza. 74
2233,2660,Calle 2660,Manantial Rosales - Norte Mzas. 72 A 74
2234,2661,Calle 2661,Manantial Rosales - Sur Mzas. 72 A 74
2235,2662,Calle 2662,Manantial Rosales - Este Mzas. 75 Y 76
2236,2663,Calle 2663,Juan Jose Castelli - Entre Mzas. 5 Y 1
2237,2664,Calle 2664,Juan Jose Castelli - Entre Mzas. 3 Y 2
2238,2665,Pasaje 2665,Nicolas Rodriguez Peña - Sudeste Mza. 62
2239,2666,Pasaje 2666,Nicolas Rodriguez Peña - Sudoeste Mza. 62
2240,2667,Calle 2667,Güemes - Este Mzas. 47 Y 49
2241,2668,Calle 2668,Güemes - Oeste Mzas. 59 Y 48
2242,2669,Pasaje Peatonal 2669,Sarmiento - Entre Mzas. 65 Y 66
2243,2670,Calle 2670,Manantial Rosales - Noroeste Frac. 17 (Mza. 24 - Pcia.)
2244,2671,Calle 2671,Manantial Rosales - Noreste Mza. 24 (Pcia.)
2245,2672,Calle 2672,Manantial Rosales - Noreste Mza. 64 (Pcia.)
2246,2673,Calle 2673,Nicolas Rodriguez Peña - Entre Fracción 101 Y Parcela 5 (Pcia.)
2247,2674,Calle 2674,Juan Jose Castelli - Entre Mzas. 7 Y 8
2248,2675,Calle 2675,Sarmiento - Entre Mzas. 156 Y 157
2249,2676,Calle 2676,Sarmiento - Entre Mzas. 157 Y 158
2250,2677,Calle 2677,Sarmiento - Norte Mza. 158
2251,2678,Calle 2678,"Chacras ""Bella Vista Norte"" - Entre Parcelas 35 A 40"
2252,2679,Calle 2679,Manantial Rosales - Sudeste Parcela 23
2253,2680,Calle 2680,Sarmiento - Entre Mzas 165 A 168
2254,2681,Calle 2681,Sarmiento - Entre Mzas 160 Y 161
2255,2682,Calle 2682,Sarmiento - Entre Mzas 161 A 166
2256,2683,Calle 2683,Sarmiento - Entre Mzas 164 A 168
2257,2684,Calle 2684,Sarmiento - Entre Mzas 160 A 167
2258,2685,Calle 2685,Sarmiento - Oeste Mzas 160 A 162
2259,2701,Los Pescadores,Caleta Cordova
2260,2702,"Villa , Julio",Caleta Cordova
2261,2703,Punta Novales,Caleta Cordova
2262,2704,"Garcia , Enrique",Caleta Cordova
2263,2705,Del Mirador,Caleta Cordova
2264,2706,Del Puerto,Caleta Cordova
2265,2707,"Arroyo de Angel , Teresa",Caleta Cordova
2266,2708,Calle 2708,Caleta Cordova - Norte Mza. 29
2267,2709,"Gianotta , Rosario",Caleta Cordova
2268,2710,El Faro,Caleta Cordova
2269,2711,Las Barcazas,Caleta Cordova
2270,2712,Los Marineros,Caleta Cordova
2271,2713,Los Estibadores,Caleta Cordova
2272,2714,"Antonio , Francisco",Caleta Cordova
2273,2715,"Legaz , Fermin",Caleta Cordova
2274,2716,"Cancio , Enrique",Caleta Cordova
2275,2717,"Mato , Jose Antonio",Caleta Cordova
2276,2718,"Julio , Roberto",Caleta Cordova
2277,2719,El Golfo,Caleta Cordova
2278,2720,El Ancla,Caleta Cordova
